Site_ID,Year of planting,Site_type,tree_species,gbh1,gbh2,gbh3,gbh4,gbh5,gbh6,gbh7,gbh8,gbh9,gbh10,gbh11,height,Leaf_litter,Canopy_overlap,Foliage_score,0=,1=,2=,4=,8=,16=,24=,32=,Cane,Bamboo,Canopy_cover
HP40_08R,2007,Restored,Clerodendrum infortunatum,12,0,0,0,0,0,0,0,0,0,0,5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Maesa indica,23,0,0,0,0,0,0,0,0,0,0,6.5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Maesa indica,16,0,0,0,0,0,0,0,0,0,0,5.5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Clerodendrum infortunatum,23,0,0,0,0,0,0,0,0,0,0,6.5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Maesa indica,20,21,14,18,0,0,0,0,0,0,0,7.5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Maesa indica,16,16,0,0,0,0,0,0,0,0,0,6.5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Mallotus tetracoccus,58,0,0,0,0,0,0,0,0,0,0,10,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Clerodendrum infortunatum,16,0,0,0,0,0,0,0,0,0,0,4.5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Maesa indica,28,0,0,0,0,0,0,0,0,0,0,6,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Mallotus tetracoccus,90,0,0,0,0,0,0,0,0,0,0,11,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Clerodendrum infortunatum,12,0,0,0,0,0,0,0,0,0,0,1.5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Clerodendrum infortunatum,17,0,0,0,0,0,0,0,0,0,0,7,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Clerodendrum infortunatum,19,0,0,0,0,0,0,0,0,0,0,6.5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Solanum sp.,28,0,0,0,0,0,0,0,0,0,0,6,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Clerodendrum infortunatum,17,0,0,0,0,0,0,0,0,0,0,6.5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Clerodendrum infortunatum,17,0,0,0,0,0,0,0,0,0,0,5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Clerodendrum infortunatum,16,10,0,0,0,0,0,0,0,0,0,5.5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Clerodendrum infortunatum,11,0,0,0,0,0,0,0,0,0,0,5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Clerodendrum infortunatum,22,0,0,0,0,0,0,0,0,0,0,5.5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Clerodendrum infortunatum,25,0,0,0,0,0,0,0,0,0,0,6.5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Maesa indica,19,0,0,0,0,0,0,0,0,0,0,NA,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Maesa indica,24,16,10,0,0,0,0,0,0,0,0,5.5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Maesa indica,15,21,0,0,0,0,0,0,0,0,0,5.5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Clerodendrum infortunatum,16,0,0,0,0,0,0,0,0,0,0,5.5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Clerodendrum infortunatum,15,0,0,0,0,0,0,0,0,0,0,6,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Mallotus tetracoccus,25,0,0,0,0,0,0,0,0,0,0,8,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Maesa indica,15,13,0,0,0,0,0,0,0,0,0,5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Maesa indica,11,0,0,0,0,0,0,0,0,0,0,5.5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Clerodendrum infortunatum,12,0,0,0,0,0,0,0,0,0,0,5.5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Mallotus tetracoccus,91,0,0,0,0,0,0,0,0,0,0,12,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Maesa indica,20,0,0,0,0,0,0,0,0,0,0,7.5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Maesa indica,20,0,0,0,0,0,0,0,0,0,0,6,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Clerodendrum infortunatum,21,0,0,0,0,0,0,0,0,0,0,6.5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Mallotus tetracoccus,80,48,0,0,0,0,0,0,0,0,0,11,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Maesa indica,17,0,0,0,0,0,0,0,0,0,0,5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Clerodendrum infortunatum,17,0,0,0,0,0,0,0,0,0,0,5.5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Clerodendrum infortunatum,19,0,0,0,0,0,0,0,0,0,0,5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08R,2007,Restored,Maesa indica,21,0,0,0,0,0,0,0,0,0,0,5.5,5.5,1,5,1,1,1,1,1,0,0,0,1,0,50
HP40_08U,2007,Unrestored,Clerodendrum infortunatum,39,0,0,0,0,0,0,0,0,0,0,7,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Meiogyne pannosa,14,0,0,0,0,0,0,0,0,0,0,2,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Dysoxylum malabaricum,15,14,0,0,0,0,0,0,0,0,0,5,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Dysoxylum malabaricum,20,16,0,0,0,0,0,0,0,0,0,5,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Clerodendrum infortunatum,21,0,0,0,0,0,0,0,0,0,0,6,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Montonoa sp.,16,20,0,0,0,0,0,0,0,0,0,7,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Dimocarpus longan,25,0,0,0,0,0,0,0,0,0,0,6,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Persea macarantha,134,0,0,0,0,0,0,0,0,0,0,14,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Meiogyne pannosa,12,0,0,0,0,0,0,0,0,0,0,3.5,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Solanum sp.,20,0,0,0,0,0,0,0,0,0,0,6,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Cinnamomum malabathrum,14,14,0,0,0,0,0,0,0,0,0,6.5,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Clerodendrum infortunatum,14,0,0,0,0,0,0,0,0,0,0,6.5,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Neolitsea scrobiculata,10,0,0,0,0,0,0,0,0,0,0,7,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Clerodendrum infortunatum,16,0,0,0,0,0,0,0,0,0,0,7,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Clerodendrum infortunatum,14,0,0,0,0,0,0,0,0,0,0,7,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Villebrunea integrifolia,18,0,0,0,0,0,0,0,0,0,0,6.5,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Scolopia crenata,12,0,0,0,0,0,0,0,0,0,0,5.5,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Clerodendrum infortunatum,14,0,0,0,0,0,0,0,0,0,0,6.5,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Villebrunea integrifolia,95,32,38,41,16,0,0,0,0,0,0,8,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Clerodendrum infortunatum,82,0,0,0,0,0,0,0,0,0,0,8.5,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Clerodendrum infortunatum,80,0,0,0,0,0,0,0,0,0,0,8,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Clerodendrum infortunatum,14,0,0,0,0,0,0,0,0,0,0,5,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Litsea bourdillonii,15,0,0,0,0,0,0,0,0,0,0,7,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Dimocarpus longan,70,0,0,0,0,0,0,0,0,0,0,10,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Litsea bourdillonii,13,0,0,0,0,0,0,0,0,0,0,5,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Ficus hispida,50,0,0,0,0,0,0,0,0,0,0,8,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Dysoxylum malabaricum,16,0,0,0,0,0,0,0,0,0,0,7,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Acronychia pedunculata,51,0,0,0,0,0,0,0,0,0,0,5.5,3,1,3,1,1,1,0,0,0,0,0,1,0,25
HP40_08U,2007,Unrestored,Clerodendrum infortunatum,49,0,0,0,0,0,0,0,0,0,0,8,3,1,3,1,1,1,0,0,0,0,0,1,0,25
INBS_04R,2004,Restored,Persea macarantha,17,0,0,0,0,0,0,0,0,0,0,6.5,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Glochidion malabaricum,24,15,0,0,0,0,0,0,0,0,0,5.5,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Lepisanthes deficiens,12,0,0,0,0,0,0,0,0,0,0,4,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Glochidion malabaricum,22,19,0,0,0,0,0,0,0,0,0,7,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Euodia lunu-ankenda,35,0,0,0,0,0,0,0,0,0,0,11,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Clerodendrum infortunatum,11,0,0,0,0,0,0,0,0,0,0,3.5,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Maesa indica,12,10,0,0,0,0,0,0,0,0,0,6.5,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Glochidion malabaricum,22,23,17,0,0,0,0,0,0,0,0,6,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Glochidion malabaricum,26,0,0,0,0,0,0,0,0,0,0,7,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Clerodendrum infortunatum,12,0,0,0,0,0,0,0,0,0,0,5.5,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Acronychia pedunculata,32,28,0,0,0,0,0,0,0,0,0,10,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Actinodaphne malabaricum,40,0,0,0,0,0,0,0,0,0,0,12,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Eucalyptus sp.,178,0,0,0,0,0,0,0,0,0,0,43,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Litsea floribunda,25,0,0,0,0,0,0,0,0,0,0,7,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Clerodendrum infortunatum,14,0,0,0,0,0,0,0,0,0,0,4.5,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Acronychia pedunculata,71,56,53,0,0,0,0,0,0,0,0,12,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Actinodaphne malabaricum,35,0,0,0,0,0,0,0,0,0,0,10,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Dimocarpus longan,15,0,0,0,0,0,0,0,0,0,0,7,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Actinodaphne malabaricum,37,0,0,0,0,0,0,0,0,0,0,8,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Maesa indica,12,0,0,0,0,0,0,0,0,0,0,4.5,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Clerodendrum infortunatum,10,0,0,0,0,0,0,0,0,0,0,4,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Acronychia pedunculata,33,42,28,0,0,0,0,0,0,0,0,13,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Harpulia arborea,13,0,0,0,0,0,0,0,0,0,0,2,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Bhesa indica,21,0,0,0,0,0,0,0,0,0,0,7.5,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Clerodendrum infortunatum,12.5,0,0,0,0,0,0,0,0,0,0,7,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Toona ciliata,50,31,0,0,0,0,0,0,0,0,0,11.5,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Glochidion malabaricum,14,24,15,0,0,0,0,0,0,0,0,7,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Glochidion malabaricum,20,22,0,0,0,0,0,0,0,0,0,7,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Macaranga indica,46,0,0,0,0,0,0,0,0,0,0,12,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Syzygium densiflorum,22,0,0,0,0,0,0,0,0,0,0,10,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Acronychia pedunculata,21,18,0,0,0,0,0,0,0,0,0,7,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Litsea floribunda,30,0,0,0,0,0,0,0,0,0,0,12,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Spathodea campanulata,10,0,0,0,0,0,0,0,0,0,0,4,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Acronychia pedunculata,36,80,0,0,0,0,0,0,0,0,0,17,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Glochidion malabaricum,10,0,0,0,0,0,0,0,0,0,0,3.5,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Actinodaphne malabaricum,51,0,0,0,0,0,0,0,0,0,0,12,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Spathodea campanulata,93,0,0,0,0,0,0,0,0,0,0,14,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Spathodea campanulata,31,0,0,0,0,0,0,0,0,0,0,6.5,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Glochidion malabaricum,22,38,0,0,0,0,0,0,0,0,0,7,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Spathodea campanulata,38,0,0,0,0,0,0,0,0,0,0,8,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04R,2004,Restored,Spathodea campanulata,61,0,0,0,0,0,0,0,0,0,0,8.5,3,1,6,1,1,0,1,1,1,1,0,0,0,70
INBS_04U,2004,Unrestored,Eucalyptus sp.,48,0,0,0,0,0,0,0,0,0,0,11,3.5,1,4,1,1,1,0,1,0,0,0,0,0,5
INBS_04U,2004,Unrestored,Eucalyptus sp.,54,0,0,0,0,0,0,0,0,0,0,16.5,3.5,1,4,1,1,1,0,1,0,0,0,0,0,5
INBS_04U,2004,Unrestored,Eucalyptus sp.,10,6,0,0,0,0,0,0,0,0,0,5.5,3.5,1,4,1,1,1,0,1,0,0,0,0,0,5
INBS_04U,2004,Unrestored,Eucalyptus sp.,45,0,0,0,0,0,0,0,0,0,0,10.5,3.5,1,4,1,1,1,0,1,0,0,0,0,0,5
INBS_04U,2004,Unrestored,Eucalyptus sp.,39,0,0,0,0,0,0,0,0,0,0,11,3.5,1,4,1,1,1,0,1,0,0,0,0,0,5
INBS_04U,2004,Unrestored,Eucalyptus sp.,16,19,7,0,0,0,0,0,0,0,0,6,3.5,1,4,1,1,1,0,1,0,0,0,0,0,5
INBS_04U,2004,Unrestored,Eucalyptus sp.,53,0,0,0,0,0,0,0,0,0,0,17.5,3.5,1,4,1,1,1,0,1,0,0,0,0,0,5
INBS_04U,2004,Unrestored,Eucalyptus sp.,54,0,0,0,0,0,0,0,0,0,0,15,3.5,1,4,1,1,1,0,1,0,0,0,0,0,5
INBS_04U,2004,Unrestored,Eucalyptus sp.,23,0,0,0,0,0,0,0,0,0,0,10,3.5,1,4,1,1,1,0,1,0,0,0,0,0,5
INBS_04U,2004,Unrestored,Eucalyptus sp.,39,0,0,0,0,0,0,0,0,0,0,9.5,3.5,1,4,1,1,1,0,1,0,0,0,0,0,5
INBS_04U,2004,Unrestored,Eucalyptus sp.,16,10,11,0,0,0,0,0,0,0,0,5,3.5,1,4,1,1,1,0,1,0,0,0,0,0,5
INBS_04U,2004,Unrestored,Eucalyptus sp.,39,0,0,0,0,0,0,0,0,0,0,13,3.5,1,4,1,1,1,0,1,0,0,0,0,0,5
INBS_04U,2004,Unrestored,Eucalyptus sp.,32,0,0,0,0,0,0,0,0,0,0,10.5,3.5,1,4,1,1,1,0,1,0,0,0,0,0,5
INBS_04U,2004,Unrestored,Eucalyptus sp.,37,0,0,0,0,0,0,0,0,0,0,15,3.5,1,4,1,1,1,0,1,0,0,0,0,0,5
INBS_04U,2004,Unrestored,Eucalyptus sp.,30,0,0,0,0,0,0,0,0,0,0,8.5,3.5,1,4,1,1,1,0,1,0,0,0,0,0,5
INDS_03R,2003,Restored,Dimocarpus longan,11,0,0,0,0,0,0,0,0,0,0,8,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Dimocarpus longan,22,0,0,0,0,0,0,0,0,0,0,10,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Dimocarpus longan,17,0,0,0,0,0,0,0,0,0,0,6.5,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,13,0,0,0,0,0,0,0,0,0,0,4.5,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Coffea robusta,18,10,9,0,0,0,0,0,0,0,0,8,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Maesa indica,10,0,0,0,0,0,0,0,0,0,0,2,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Litsea floribunda,18,0,0,0,0,0,0,0,0,0,0,2,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,15,0,0,0,0,0,0,0,0,0,0,5,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Maesopsis eminii,76,0,0,0,0,0,0,0,0,0,0,19,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,15,0,0,0,0,0,0,0,0,0,0,6,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,13,66,0,0,0,0,0,0,0,0,0,14,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Litsea oleiodes,18,0,0,0,0,0,0,0,0,0,0,6.5,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Litsea oleiodes,10,0,0,0,0,0,0,0,0,0,0,5.5,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,111,0,0,0,0,0,0,0,0,0,0,22,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Clerodendrum infortunatum,12,0,0,0,0,0,0,0,0,0,0,5,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Actinodaphne malabaricum,20,0,0,0,0,0,0,0,0,0,0,10,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,48,0,0,0,0,0,0,0,0,0,0,13,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,77,0,0,0,0,0,0,0,0,0,0,16,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Litsea oleiodes,10,0,0,0,0,0,0,0,0,0,0,3.5,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Dimocarpus longan,12.5,0,0,0,0,0,0,0,0,0,0,6.5,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,75,0,0,0,0,0,0,0,0,0,0,18,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Coffea robusta,11,10,0,0,0,0,0,0,0,0,0,6,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Coffea robusta,15,0,0,0,0,0,0,0,0,0,0,5,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Dimocarpus longan,18,11,0,0,0,0,0,0,0,0,0,6,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Dimocarpus longan,16,0,0,0,0,0,0,0,0,0,0,8,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,33,0,0,0,0,0,0,0,0,0,0,8.5,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,12,0,0,0,0,0,0,0,0,0,0,4.5,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Clerodendrum infortunatum,15,0,0,0,0,0,0,0,0,0,0,4,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Bhesa indica,31,18,11,9,0,0,0,0,0,0,0,10,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Litsea oleiodes,22,0,0,0,0,0,0,0,0,0,0,9,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Drypetes wightii,10,0,0,0,0,0,0,0,0,0,0,4,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Euodia lunu-ankenda,29,0,0,0,0,0,0,0,0,0,0,10,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Dimocarpus longan,17,12,10,0,0,0,0,0,0,0,0,8,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Cinnamomum malabathrum,14,0,0,0,0,0,0,0,0,0,0,5,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,26,0,0,0,0,0,0,0,0,0,0,10,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,46,0,0,0,0,0,0,0,0,0,0,15,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,37,0,0,0,0,0,0,0,0,0,0,9,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,41,0,0,0,0,0,0,0,0,0,0,9,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,25,0,0,0,0,0,0,0,0,0,0,7,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Cinnamomum malabathrum,25,0,0,0,0,0,0,0,0,0,0,1.5,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,12,0,0,0,0,0,0,0,0,0,0,1.5,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,91,0,0,0,0,0,0,0,0,0,0,19,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,108,0,0,0,0,0,0,0,0,0,0,19,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Cinnamomum malabathrum,21,0,0,0,0,0,0,0,0,0,0,8,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Actinodaphne malabaricum,14,0,0,0,0,0,0,0,0,0,0,6.5,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,116,0,0,0,0,0,0,0,0,0,0,26,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Acronychia pedunculata,10,0,0,0,0,0,0,0,0,0,0,6.5,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,15,0,0,0,0,0,0,0,0,0,0,4.5,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,31,0,0,0,0,0,0,0,0,0,0,9,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Maesa indica,10,0,0,0,0,0,0,0,0,0,0,4.5,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,14,36,0,0,0,0,0,0,0,0,0,9,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Spathodea campanulata,32,0,0,0,0,0,0,0,0,0,0,13,4,2,5,1,1,1,0,1,1,0,0,0,0,65
INDS_03R,2003,Restored,Maesa indica,10,0,0,0,0,0,0,0,0,0,0,4.5,4,2,5,1,1,1,0,1,1,0,0,0,0,65
